Year ,Age ,PTL_active ,PTL_TTL_active ,PTL_annuitant ,PTL_TTL_annuitant ,PTL_GRAND_TTL 
X2016 , 69 , 2218033660.896 , 269495591135.568 , 1212226752 , 2424453504 , 314809926325.568 
X2016 , 70 , 827120619.36 , 270322711754.928 , 1136462580 , 2272925160 , 317909972104.928 
X2016 , 71 , 827120619.36 , 271149832374.288 , 711859092 , 1423718184 , 320160810908.288 
X2016 , 72 , 827120619.36 , 271976952993.648 , 661012014 , 1322024028 , 322309955555.648 
X2016 , 73 , 827120619.36 , 272804073613.008 , 610164936 , 1220329872 , 324357406047.008 
X2016 , 74 , 827120619.36 , 273631194232.368 , 559317858 , 1118635716 , 326303162382.368 
X2016 , 75 , 827120619.36 , 273631194232.368 , 508470780 , 1016941560 , 327320103942.368 
X2016 , 76 , 827120619.36 , 273631194232.368 , 326657025 , 653314050 , 327973417992.368 
X2016 , 77 , 827120619.36 , 273631194232.368 , 290361800 , 580723600 , 328554141592.368 
X2016 , 78 , 827120619.36 , 273631194232.368 , 254066575 , 508133150 , 329062274742.368 
X2016 , 79 , 827120619.36 , 273631194232.368 , 217771350 , 435542700 , 329497817442.368 
X2016 , 80 , 827120619.36 , 273631194232.368 , 181476125 , 362952250 , 329860769692.368 
X2016 , 81 , 827120619.36 , 273631194232.368 , 102234364 , 204468728 , 330065238420.368 
X2016 , 82 , 827120619.36 , 273631194232.368 , 76675773 , 153351546 , 330218589966.368 
X2016 , 83 , 827120619.36 , 273631194232.368 , 51117182 , 102234364 , 330320824330.368 
X2016 , 84 , 827120619.36 , 273631194232.368 , 25558591 , 51117182 , 330371941512.368 
X2016 , 85 , 827120619.36 , 273631194232.368 , 25558591 , 51117182 , 330423058694.368 
X2016 , 86 , 827120619.36 , 273631194232.368 , 13201333 , 26402666 , 330449461360.368 
X2016 , 87 , 827120619.36 , 273631194232.368 , 13201333 , 26402666 , 330475864026.368 
X2016 , 88 , 827120619.36 , 273631194232.368 , 13201333 , 26402666 , 330502266692.368 
X2016 , 89 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330512395592.368 
X2016 , 90 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330522524492.368 
X2016 , 91 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330532653392.368 
X2016 , 92 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330542782292.368 
X2016 , 93 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330552911192.368 
X2016 , 94 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330563040092.368 
X2016 , 95 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330573168992.368 
X2016 , 96 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330583297892.368 
X2016 , 97 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330593426792.368 
X2016 , 98 , 827120619.36 , 273631194232.368 , 5064450 , 10128900 , 330603555692.368 
X2016 , 99 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 100 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 101 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 102 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 103 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 104 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 105 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 106 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 107 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 108 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 109 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 110 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 111 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 112 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 113 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 114 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 115 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 116 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 117 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 118 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 119 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 120 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 121 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 122 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 123 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 124 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2016 , 125 , 827120619.36 , 273631194232.368 , 573971 , 1147942 , 330604703634.368 
X2017 , 1 , 0 , 0 , 0 , 0 , 0 
X2017 , 2 , 0 , 0 , 0 , 0 , 0 
X2017 , 3 , 0 , 0 , 0 , 0 , 0 
X2017 , 4 , 0 , 0 , 0 , 0 , 0 
X2017 , 5 , 0 , 0 , 0 , 0 , 0 
X2017 , 6 , 0 , 0 , 0 , 0 , 0 
X2017 , 7 , 0 , 0 , 0 , 0 , 0 
X2017 , 8 , 0 , 0 , 0 , 0 , 0 
X2017 , 9 , 0 , 0 , 0 , 0 , 0 
X2017 , 10 , 0 , 0 , 0 , 0 , 0 
X2017 , 11 , 0 , 0 , 0 , 0 , 0 
X2017 , 12 , 0 , 0 , 0 , 0 , 0 
X2017 , 13 , 0 , 0 , 0 , 0 , 0 
X2017 , 14 , 0 , 0 , 0 , 0 , 0 
X2017 , 15 , 0 , 0 , 0 , 0 , 0 
X2017 , 16 , 0 , 0 , 0 , 0 , 0 
X2017 , 17 , 0 , 0 , 0 , 0 , 0 
X2017 , 18 , 0 , 0 , 0 , 0 , 0 
X2017 , 19 , 0 , 0 , 0 , 0 , 0 
X2017 , 20 , 208077941.232 , 208077941.232 , 0 , 0 , 208077941.232 
X2017 , 21 , 208077941.232 , 416155882.464 , 0 , 0 , 416155882.464 
X2017 , 22 , 208077941.232 , 624233823.696 , 0 , 0 , 624233823.696 
X2017 , 23 , 208077941.232 , 832311764.928 , 0 , 0 , 832311764.928 
X2017 , 24 , 208077941.232 , 1040389706.16 , 0 , 0 , 1040389706.16 
X2017 , 25 , 727398517.248 , 1767788223.408 , 0 , 0 , 1767788223.408 
X2017 , 26 , 727398517.248 , 2495186740.656 , 0 , 0 , 2495186740.656 
X2017 , 27 , 727398517.248 , 3222585257.904 , 0 , 0 , 3222585257.904 
X2017 , 28 , 727398517.248 , 3949983775.152 , 0 , 0 , 3949983775.152 
X2017 , 29 , 727398517.248 , 4677382292.4 , 0 , 0 , 4677382292.4 
X2017 , 30 , 1842101773.848 , 6519484066.248 , 0 , 0 , 6519484066.248 
X2017 , 31 , 1842101773.848 , 8361585840.096 , 0 , 0 , 8361585840.096 
X2017 , 32 , 1842101773.848 , 10203687613.944 , 0 , 0 , 10203687613.944 
X2017 , 33 , 1842101773.848 , 12045789387.792 , 0 , 0 , 12045789387.792 
X2017 , 34 , 1842101773.848 , 13887891161.64 , 0 , 0 , 13887891161.64 
X2017 , 35 , 3753854287.128 , 17641745448.768 , 0 , 0 , 17641745448.768 
X2017 , 36 , 3753854287.128 , 21395599735.896 , 0 , 0 , 21395599735.896 
X2017 , 37 , 3753854287.128 , 25149454023.024 , 0 , 0 , 25149454023.024 
X2017 , 38 , 3753854287.128 , 28903308310.152 , 0 , 0 , 28903308310.152 
X2017 , 39 , 3753854287.128 , 32657162597.28 , 0 , 0 , 32657162597.28 
X2017 , 40 , 6687053836.848 , 39344216434.128 , 0 , 0 , 39344216434.128 
X2017 , 41 , 6687053836.848 , 46031270270.976 , 0 , 0 , 46031270270.976 
X2017 , 42 , 6687053836.848 , 52718324107.824 , 0 , 0 , 52718324107.824 
X2017 , 43 , 6682973877.216 , 59401297985.04 , 0 , 0 , 59401297985.04 
X2017 , 44 , 6682973877.216 , 66084271862.256 , 0 , 0 , 66084271862.256 
X2017 , 45 , 10365428870.784 , 76449700733.04 , 0 , 0 , 76449700733.04 
X2017 , 46 , 10365428870.784 , 86815129603.824 , 0 , 0 , 86815129603.824 
X2017 , 47 , 10365428870.784 , 97180558474.608 , 0 , 0 , 97180558474.608 
X2017 , 48 , 10365428870.784 , 107545987345.392 , 0 , 0 , 107545987345.392 
X2017 , 49 , 10365428870.784 , 117911416216.176 , 0 , 0 , 117911416216.176 
X2017 , 50 , 12496333501.44 , 130407749717.616 , 240997680 , 481995360 , 130889745077.616 
X2017 , 51 , 12496333501.44 , 142904083219.056 , 637304976 , 1274609952 , 144660688531.056 
X2017 , 52 , 12496333501.44 , 155400416720.496 , 618560712 , 1237121424 , 158394143456.496 
X2017 , 53 , 12496333501.44 , 167896750221.936 , 599816448 , 1199632896 , 172090109853.936 
X2017 , 54 , 12496333501.44 , 180393083723.376 , 581072184 , 1162144368 , 185748587723.376 
X2017 , 55 , 10514638823.04 , 190907722546.416 , 562327920 , 1124655840 , 197387882386.416 
X2017 , 56 , 10514638823.04 , 201422361369.456 , 1249536456 , 2499072912 , 210401594121.456 
X2017 , 57 , 10514638823.04 , 211937000192.496 , 1206448992 , 2412897984 , 223329130928.496 
X2017 , 58 , 10514638823.04 , 222451639015.536 , 1163361528 , 2326723056 , 236170492807.536 
X2017 , 59 , 10514638823.04 , 232966277838.576 , 1120274064 , 2240548128 , 248925679758.576 
X2017 , 60 , 6941759888.16 , 239908037726.736 , 1077186600 , 2154373200 , 258021812846.736 
X2017 , 61 , 6941759888.16 , 246849797614.896 , 1923808320 , 3847616640 , 268811189374.896 
X2017 , 62 , 6941759888.16 , 253791557503.056 , 1843649640 , 3687299280 , 279440248543.056 
X2017 , 63 , 6941759888.16 , 260733317391.216 , 1763490960 , 3526981920 , 289908990351.216 
X2017 , 64 , 6941759888.16 , 267675077279.376 , 1683332280 , 3366664560 , 300217414799.376 
X2017 , 65 , 2297600124.192 , 269972677403.568 , 1603173600 , 3206347200 , 305721362123.568 
X2017 , 66 , 2297600124.192 , 272270277527.76 , 1482709536 , 2965419072 , 310984381319.76 
X2017 , 67 , 2297600124.192 , 274567877651.952 , 1404672192 , 2809344384 , 316091325827.952 
X2017 , 68 , 2297600124.192 , 276865477776.144 , 1326634848 , 2653269696 , 321042195648.144 
X2017 , 69 , 2297600124.192 , 279163077900.336 , 1248597504 , 2497195008 , 325836990780.336 
X2017 , 70 , 856791522.72 , 280019869423.056 , 1170560160 , 2341120320 , 329034902623.056 
X2017 , 71 , 856791522.72 , 280876660945.776 , 733217184 , 1466434368 , 331358128513.776 
X2017 , 72 , 856791522.72 , 281733452468.496 , 680844528 , 1361689056 , 333576609092.496 
X2017 , 73 , 856791522.72 , 282590243991.216 , 628471872 , 1256943744 , 335690344359.216 
X2017 , 74 , 856791522.72 , 283447035513.936 , 576099216 , 1152198432 , 337699334313.936 
X2017 , 75 , 856791522.72 , 283447035513.936 , 523726560 , 1047453120 , 338746787433.936 
X2017 , 76 , 856791522.72 , 283447035513.936 , 336457800 , 672915600 , 339419703033.936 
X2017 , 77 , 856791522.72 , 283447035513.936 , 299073600 , 598147200 , 340017850233.936 
X2017 , 78 , 856791522.72 , 283447035513.936 , 261689400 , 523378800 , 340541229033.936 
X2017 , 79 , 856791522.72 , 283447035513.936 , 224305200 , 448610400 , 340989839433.936 
X2017 , 80 , 856791522.72 , 283447035513.936 , 186921000 , 373842000 , 341363681433.936 
X2017 , 81 , 856791522.72 , 283447035513.936 , 105301728 , 210603456 , 341574284889.936 
X2017 , 82 , 856791522.72 , 283447035513.936 , 78976296 , 157952592 , 341732237481.936 
X2017 , 83 , 856791522.72 , 283447035513.936 , 52650864 , 105301728 , 341837539209.936 
X2017 , 84 , 856791522.72 , 283447035513.936 , 26325432 , 52650864 , 341890190073.936 
X2017 , 85 , 856791522.72 , 283447035513.936 , 26325432 , 52650864 , 341942840937.936 
X2017 , 86 , 856791522.72 , 283447035513.936 , 13597416 , 27194832 , 341970035769.936 
X2017 , 87 , 856791522.72 , 283447035513.936 , 13597416 , 27194832 , 341997230601.936 
X2017 , 88 , 856791522.72 , 283447035513.936 , 13597416 , 27194832 , 342024425433.936 
X2017 , 89 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342034858233.936 
X2017 , 90 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342045291033.936 
X2017 , 91 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342055723833.936 
X2017 , 92 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342066156633.936 
X2017 , 93 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342076589433.936 
X2017 , 94 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342087022233.936 
X2017 , 95 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342097455033.936 
X2017 , 96 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342107887833.936 
X2017 , 97 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342118320633.936 
X2017 , 98 , 856791522.72 , 283447035513.936 , 5216400 , 10432800 , 342128753433.936 
X2017 , 99 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 100 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 101 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 102 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 103 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 104 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 105 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 106 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 107 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 108 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 109 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 110 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 111 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 112 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 113 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 114 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 115 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 116 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 117 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 118 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 119 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 120 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 121 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 122 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 123 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 124 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2017 , 125 , 856791522.72 , 283447035513.936 , 591192 , 1182384 , 342129935817.936 
X2018 , 1 , 0 , 0 , 0 , 0 , 0 
X2018 , 2 , 0 , 0 , 0 , 0 , 0 
X2018 , 3 , 0 , 0 , 0 , 0 , 0 
X2018 , 4 , 0 , 0 , 0 , 0 , 0 
X2018 , 5 , 0 , 0 , 0 , 0 , 0 
X2018 , 6 , 0 , 0 , 0 , 0 , 0 
X2018 , 7 , 0 , 0 , 0 , 0 , 0 
X2018 , 8 , 0 , 0 , 0 , 0 , 0 
X2018 , 9 , 0 , 0 , 0 , 0 , 0 
X2018 , 10 , 0 , 0 , 0 , 0 , 0 
X2018 , 11 , 0 , 0 , 0 , 0 , 0 
X2018 , 12 , 0 , 0 , 0 , 0 , 0 
X2018 , 13 , 0 , 0 , 0 , 0 , 0 
X2018 , 14 , 0 , 0 , 0 , 0 , 0 
X2018 , 15 , 0 , 0 , 0 , 0 , 0 
X2018 , 16 , 0 , 0 , 0 , 0 , 0 
X2018 , 17 , 0 , 0 , 0 , 0 , 0 
X2018 , 18 , 0 , 0 , 0 , 0 , 0 
X2018 , 19 , 0 , 0 , 0 , 0 , 0 
X2018 , 20 , 215286593.76 , 215286593.76 , 0 , 0 , 215286593.76 
X2018 , 21 , 215286593.76 , 430573187.52 , 0 , 0 , 430573187.52 
X2018 , 22 , 215286593.76 , 645859781.28 , 0 , 0 , 645859781.28 
X2018 , 23 , 215286593.76 , 861146375.04 , 0 , 0 , 861146375.04 
X2018 , 24 , 215286593.76 , 1076432968.8 , 0 , 0 , 1076432968.8 
X2018 , 25 , 752598512.64 , 1829031481.44 , 0 , 0 , 1829031481.44 
X2018 , 26 , 752598512.64 , 2581629994.08 , 0 , 0 , 2581629994.08 
X2018 , 27 , 752598512.64 , 3334228506.72 , 0 , 0 , 3334228506.72 
X2018 , 28 , 752598512.64 , 4086827019.36 , 0 , 0 , 4086827019.36 
X2018 , 29 , 752598512.64 , 4839425532 , 0 , 0 , 4839425532 
X2018 , 30 , 1905919550.64 , 6745345082.64 , 0 , 0 , 6745345082.64 
X2018 , 31 , 1905919550.64 , 8651264633.28 , 0 , 0 , 8651264633.28 
X2018 , 32 , 1905919550.64 , 10557184183.92 , 0 , 0 , 10557184183.92 
X2018 , 33 , 1905919550.64 , 12463103734.56 , 0 , 0 , 12463103734.56 
X2018 , 34 , 1905919550.64 , 14369023285.2 , 0 , 0 , 14369023285.2 
X2018 , 35 , 3883902821.04 , 18252926106.24 , 0 , 0 , 18252926106.24 
X2018 , 36 , 3883902821.04 , 22136828927.28 , 0 , 0 , 22136828927.28 
X2018 , 37 , 3883902821.04 , 26020731748.32 , 0 , 0 , 26020731748.32 
X2018 , 38 , 3883902821.04 , 29904634569.36 , 0 , 0 , 29904634569.36 
X2018 , 39 , 3883902821.04 , 33788537390.4 , 0 , 0 , 33788537390.4 
X2018 , 40 , 6918720140.64 , 40707257531.04 , 0 , 0 , 40707257531.04 
X2018 , 41 , 6918720140.64 , 47625977671.68 , 0 , 0 , 47625977671.68 
X2018 , 42 , 6918720140.64 , 54544697812.32 , 0 , 0 , 54544697812.32 
X2018 , 43 , 6914498834.88 , 61459196647.2 , 0 , 0 , 61459196647.2 
X2018 , 44 , 6914498834.88 , 68373695482.08 , 0 , 0 , 68373695482.08 
X2018 , 45 , 10724528805.12 , 79098224287.2 , 0 , 0 , 79098224287.2 
X2018 , 46 , 10724528805.12 , 89822753092.32 , 0 , 0 , 89822753092.32 
X2018 , 47 , 10724528805.12 , 100547281897.44 , 0 , 0 , 100547281897.44 
X2018 , 48 , 10724528805.12 , 111271810702.56 , 0 , 0 , 111271810702.56 
X2018 , 49 , 10724528805.12 , 121996339507.68 , 0 , 0 , 121996339507.68 
X2018 , 50 , 12929256499.2 , 134925596006.88 , 248225670 , 496451340 , 135422047346.88 
X2018 , 51 , 12929256499.2 , 147854852506.08 , 656418994 , 1312837988 , 149664141834.08 
X2018 , 52 , 12929256499.2 , 160784109005.28 , 637112553 , 1274225106 , 163867623439.28 
X2018 , 53 , 12929256499.2 , 173713365504.48 , 617806112 , 1235612224 , 178032492162.48 
X2018 , 54 , 12929256499.2 , 186642622003.68 , 598499671 , 1196999342 , 192158748003.68 
X2018 , 55 , 10878907987.2 , 197521529990.88 , 579193230 , 1158386460 , 204196042450.88 
X2018 , 56 , 10878907987.2 , 208400437978.08 , 1287012489 , 2574024978 , 217648975416.08 
X2018 , 57 , 10878907987.2 , 219279345965.28 , 1242632748 , 2485265496 , 231013148899.28 
X2018 , 58 , 10878907987.2 , 230158253952.48 , 1198253007 , 2396506014 , 244288562900.48 
X2018 , 59 , 10878907987.2 , 241037161939.68 , 1153873266 , 2307746532 , 257475217419.68 
X2018 , 60 , 7182250228.8 , 248219412168.48 , 1109493525 , 2218987050 , 266876454698.48 
X2018 , 61 , 7182250228.8 , 255401662397.28 , 1981507080 , 3963014160 , 278021719087.28 
X2018 , 62 , 7182250228.8 , 262583912626.08 , 1898944285 , 3797888570 , 289001857886.08 
X2018 , 63 , 7182250228.8 , 269766162854.88 , 1816381490 , 3632762980 , 299816871094.88 
X2018 , 64 , 7182250228.8 , 276948413083.68 , 1733818695 , 3467637390 , 310466758713.68 
X2018 , 65 , 2377198186.56 , 279325611270.24 , 1651255900 , 3302511800 , 316146468700.24 
X2018 , 66 , 2377198186.56 , 281702809456.8 , 1527178884 , 3054357768 , 321578024654.8 
X2018 , 67 , 2377198186.56 , 284080007643.36 , 1446801048 , 2893602096 , 326848824937.36 
X2018 , 68 , 2377198186.56 , 286457205829.92 , 1366423212 , 2732846424 , 331958869547.92 
X2018 , 69 , 2377198186.56 , 288834404016.48 , 1286045376 , 2572090752 , 336908158486.48 
X2018 , 70 , 886474209.6 , 289720878226.08 , 1205667540 , 2411335080 , 340205967776.08 
X2018 , 71 , 886474209.6 , 290607352435.68 , 755207796 , 1510415592 , 342602857577.68 
X2018 , 72 , 886474209.6 , 291493826645.28 , 701264382 , 1402528764 , 344891860551.28 
X2018 , 73 , 886474209.6 , 292380300854.88 , 647320968 , 1294641936 , 347072976696.88 
X2018 , 74 , 886474209.6 , 293266775064.48 , 593377554 , 1186755108 , 349146206014.48 
X2018 , 75 , 886474209.6 , 293266775064.48 , 539434140 , 1078868280 , 350225074294.48 
X2018 , 76 , 886474209.6 , 293266775064.48 , 346548825 , 693097650 , 350918171944.48 
X2018 , 77 , 886474209.6 , 293266775064.48 , 308043400 , 616086800 , 351534258744.48 
X2018 , 78 , 886474209.6 , 293266775064.48 , 269537975 , 539075950 , 352073334694.48 
X2018 , 79 , 886474209.6 , 293266775064.48 , 231032550 , 462065100 , 352535399794.48 
X2018 , 80 , 886474209.6 , 293266775064.48 , 192527125 , 385054250 , 352920454044.48 
X2018 , 81 , 886474209.6 , 293266775064.48 , 108459932 , 216919864 , 353137373908.48 
X2018 , 82 , 886474209.6 , 293266775064.48 , 81344949 , 162689898 , 353300063806.48 
X2018 , 83 , 886474209.6 , 293266775064.48 , 54229966 , 108459932 , 353408523738.48 
X2018 , 84 , 886474209.6 , 293266775064.48 , 27114983 , 54229966 , 353462753704.48 
X2018 , 85 , 886474209.6 , 293266775064.48 , 27114983 , 54229966 , 353516983670.48 
X2018 , 86 , 886474209.6 , 293266775064.48 , 14005229 , 28010458 , 353544994128.48 
X2018 , 87 , 886474209.6 , 293266775064.48 , 14005229 , 28010458 , 353573004586.48 
X2018 , 88 , 886474209.6 , 293266775064.48 , 14005229 , 28010458 , 353601015044.48 
X2018 , 89 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353611760744.48 
X2018 , 90 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353622506444.48 
X2018 , 91 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353633252144.48 
X2018 , 92 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353643997844.48 
X2018 , 93 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353654743544.48 
X2018 , 94 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353665489244.48 
X2018 , 95 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353676234944.48 
X2018 , 96 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353686980644.48 
X2018 , 97 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353697726344.48 
X2018 , 98 , 886474209.6 , 293266775064.48 , 5372850 , 10745700 , 353708472044.48 
X2018 , 99 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 100 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 101 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 102 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 103 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 104 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 105 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 106 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
X2018 , 107 , 886474209.6 , 293266775064.48 , 608923 , 1217846 , 353709689890.48 
